id,created_at,place.name,full_text,curbside_similarity,curbside_rank
1252729927050260481,Tue Apr 21 22:44:23 +0000 2020,Strathcona County,"Just picked up a couple of pizzas from Nitza’s Pizza (Wye Road). The pizzas are sooooo delicious! 
The service was excellent.Pickup order  was for 4pm.The young lady brought out my pizzas at exactly 4pm and put them in the back seat of my Jeep. 
#Shoplocal #shpk #SocialDistancing https://t.co/qjXql9jiI2",0.8591016530990601,101
1262393529369845761,Mon May 18 14:44:06 +0000 2020,Virginia,"It’s back! Bottling today. Our Hunter’s Moon pumpkin mead is available for #curbside, #shipping or you can relax at one of our tables with an open bottle, while safely #socialdistancing. #vawine #mead #pumpkin… https://t.co/eVsOLIK5id",0.8589398264884949,102
1247535653253857283,Tue Apr 07 14:44:12 +0000 2020,Greenwood,"Per @GovHolcomb, As of tonight, you can’t walk into a liquor store in Indiana. However, you can walk into any megastore that sells liquor. #indianalockdown #COVID19 1/",0.8589116334915161,103
1251146462836080640,Fri Apr 17 13:52:16 +0000 2020,Indianola,Turned seed signs around to make parking lot markers at vet clinic. #SocialDistancing https://t.co/lC9cEqg7Bg,0.8587443828582764,104
1246163038174142466,Fri Apr 03 19:49:55 +0000 2020,Granny White Park,"Parks are open but some amenities are closed.   Playgrounds, volleyball and basketball courts are off limits.   Please remember #SocialDistancing when you get fresh air.  #DoYourPart #tnstayapart https://t.co/ouJqhqSQ1r",0.8586534261703491,105
1249074606327070720,Sat Apr 11 20:39:27 +0000 2020,Kentucky,"Can't decide, ask for half &amp; half! 
Curbside Service to go!

#teamkentucky #wewill #getoutside #socialdistancing #shoplocal #KYWine #LC365 #EubankKY #KYProudWeddings @ Cave Hill Vineyard &amp; Winery https://t.co/YzpRi2drw9",0.8583574295043945,106
1252427813103099904,Tue Apr 21 02:43:54 +0000 2020,Lincoln,"Day 39 of being home... Wills Family Dinner from yiayiaspizzalnk now that the Downtown location is open. I called in our order and chatted with Ingrid, then @mdub71 and Liem picked it up. #eatlocal #socialdistancing… https://t.co/ERpzldPYfH",0.8582598567008972,107
1257801987233468416,Tue May 05 22:38:57 +0000 2020,San Clemente,Shore Gardens Nursery in San Clemente has seen more business during the #Coronavirus quarantines. Owner Quinn Bork says a lot people have been prepping for a vege garden. The Nursery now lets people with masks in but they offer curbside pickup too. Learn more .@KFIAM640 https://t.co/vfU0KE89vB,0.85810387134552,108
1246423543392415746,Sat Apr 04 13:05:04 +0000 2020,Brooklyn,The #socialdistancing line for Bodhi at McCarren 🥬🥦🥗🥬 @ Williamsburg/McCarren Park Farmer's Market https://t.co/LVtgDHoswO,0.8579697608947754,109
1253018470167404544,Wed Apr 22 17:50:57 +0000 2020,Denver,"Stuck in the apartment. Pool's closed. Fine! I'll be on the top floor of the parking garage #SocialDistancing w/my #StimulusChecks purchase: cheap seats w/umbrella, so I can sesh and pretend I'm on a beach or camping! Calm down...I paid bills.😁
#ClubQuarantine #CannabisCommunity https://t.co/9ZW743Crhr",0.8579118847846985,110
1258551582733426690,Fri May 08 00:17:34 +0000 2020,Oakland,"All outdoor seating is closed. (It wasn’t when I walked by on Monday.) #covid19 (at @Safeway in Oakland, CA) https://t.co/ouEOO4JU7o https://t.co/Xdkz2FMlwi",0.8576935529708862,111
1264743634345373696,Mon May 25 02:22:34 +0000 2020,Ottawa,"It was another great fajita dinner tonight! @lonestar_tg on Hunt Club has physical distancing down. Pay online, drive up, they bring it to your car! Best fajitas in town. #Ottawa #Local #COVID19 https://t.co/ipceIX2RmS",0.8575751185417175,112
1252357961579560962,Mon Apr 20 22:06:20 +0000 2020,Fort Wayne,Beautiful day for a #SocialDistancing m lunch. Picked up our food and ate it in our cars — 1 parking space between us. Erica got her #growler refilled. Wearing my #facemask when I'm out of my car. Doing our best fo #SupportLocal despite the stay home orders. @MadAnthonyBrew https://t.co/JbvZERD5Sp,0.8574464321136475,113
1247261957633212417,Mon Apr 06 20:36:38 +0000 2020,Phoenix,Monday's are days I meet with Dad to do bills and stuff but today we packed a lunch and brought Mic out to play. #makingmemories #socialdistancing #homeiswheretheheartis @ Desert Willlow Park https://t.co/dQzc25p11Q,0.8572838306427002,114
1270737403150569473,Wed Jun 10 15:19:40 +0000 2020,Vaughan,"I will be speaking to CHIN TV at 8 p.m. about #Vaughan reopening some park facilities. On Friday, June 12, citizens will have access to all public tennis courts, skateboard parks, the dog park and parking lots. #COVID19 @chinradiocanada",0.8570795059204102,115
1259460771991470081,Sun May 10 12:30:22 +0000 2020,Seven Oaks,"Yesterday’s dinner: Hazelwood Brewing 4-pack &amp; @CityLimitsQ BBQ!

THANK YOU to the Hazelwood bartender for maintaining #SocialDistancing rules. He saw several customers behaving irresponsibly and he stopped it cold. BRAVO! 👏

#SCBeer #CraftBeer #SupportLocalBusinesses #FoodTruck https://t.co/UWcBItHjto",0.8570558428764343,116
1256735655108980736,Sun May 03 00:01:43 +0000 2020,Lincoln,"Day 51 of being home... Wills Family Dinner from osoburritolnk. I ordered online then @mdub71, Liem, and I did curb side pickup 30 minutes later. #eatlocal #socialdistancing #covid_19 @ Oso Burrito https://t.co/oaRKY1QOao",0.8569612503051758,117
1262483794839457793,Mon May 18 20:42:47 +0000 2020,Salem,"Tents are popping up outside restaurants in NH where dining JUST reopened! Only outdoor dining is allowed right now, with tables 6 feet apart.

I’ll show you what it’s like with the new guidelines at 5 &amp; 6PM @boston25 #COVID19 https://t.co/fCB9DixS5r",0.8569369912147522,118
1273665212588134401,Thu Jun 18 17:13:44 +0000 2020,Burlington,"The Burlington Mall food court looks strange without people, tables, and chairs!

#burlingtonmall #foodcourt #burlington #burlingtonma #covid19 @ Burlington Mall https://t.co/wBrIbgRC3g",0.8568134903907776,119
1248551623946895360,Fri Apr 10 10:01:18 +0000 2020,Ridgefield,"A little bling will cure the #SocialDistancing blues. Upgrade your hardware in 3 simple steps: Pick your hardware | Call us | Install
Bonus 4th step, ENJOY!

📳 203-438-2626 
📩 RSCsales@ridgefieldsupply.com 
🌐 https://t.co/m06cthUioM  

Choose curbside pickup or delivery. https://t.co/YilO955I8F",0.8567819595336914,120
1254078246154579970,Sat Apr 25 16:02:08 +0000 2020,Durham,@Lowes how are you following @NC_Governor guidelines of limiting customers when there are only 2 empty spaces in your parking lot and no line outside? This place is packed! #NC #Durham #COVID19 #SocialDistancing,0.8563485145568848,121
1247252230815846402,Mon Apr 06 19:57:59 +0000 2020,Fairmount,"Drove out to Chittenango Falls earlier to enjoy the nice weather with Watergirl. Place was PACKED. I pulled into parking lot, rolled down the window and yelled, ""NOT TODAY RONA"" and drove right back home.
#SocialDistancing #nottodayRONA",0.8562875986099243,122
1248382896085196800,Thu Apr 09 22:50:50 +0000 2020,Maple Ridge,Drove by #Kanaka Regional park. Still open!!! Lots of cars!  Why not closed? #SocialDistancing #bcparks #COVIDー19,0.8561020493507385,123
1246578156733161472,Sat Apr 04 23:19:27 +0000 2020,Pennsylvania,Curbside dining #birds #curbsidepickup #poconos #COVID19 https://t.co/RaGlVIteYe,0.8560854196548462,124
1247987456105947137,Wed Apr 08 20:39:30 +0000 2020,Joplin,"Are you jonesing for your favorite cigars from #barcigarespecial starting Fri you can pick up curbside or get delivery within a 15 mile radius! Just call ahead 
(615) 915-2514 

#cigars #socialdistancing #delivery #curbside",0.8559638261795044,125
1261644798408220674,Sat May 16 13:08:54 +0000 2020,Long Island City Piers,"@CohenTarpinian @alanbaglia @JimmyVanBramer There were not many walking on 5th street, more cars driving in it, and more traffic on center; center should be close a least weekends, Park was overcrowded yesterday no space for #socialdistancing #huntersPointsoutpark #gantrystatepark @NYGovCuomo @BlasioMayorNYC @LICwalkers",0.8559040427207947,126
1247918677057400832,Wed Apr 08 16:06:12 +0000 2020,Helena,"The @MurrysCafe Crew is Ready to Serve while Practicing Social Distancing.
Mon-Fri 10:30am-5:30pm
Order &amp; Pay Online: https://t.co/MBt3xI6DJv
Walk-ins, Call-ins, Curbside Delivery
Delivery through Cafe Courier
#onlineordering #helena #socialdistancing #takeout #familystyle https://t.co/PIQFWAKqaG",0.8558730483055115,127
1262149852559028225,Sun May 17 22:35:49 +0000 2020,Virginia Beach,Finishing off a great weekend at @casualpintvb for dinner  #Outside &amp; #socialdistancing seating with likeminded aka #craftbeer #localbusiness loving people 😎 I had  a most perfect order of well done #wings (bourbon bbq &amp; spicy Thai) &amp; Tiff went with the bbq #flatbread https://t.co/g0XML5Q5e0,0.8558045625686646,128
1246530712796311553,Sat Apr 04 20:10:56 +0000 2020,Medina,"Please DO NOT park along Brandywine Rd if the parking lot is full. It is hazardous, illegal, and NPS Rangers and local PDs are issuing tickets. If a lot is full, consider going elsewhere or simply enjoy nature closer to home. #SocialDistancing #FindYourPark #EncuentraTuParque https://t.co/sykuE2gJyv",0.8554288148880005,129
1266036787568205824,Thu May 28 16:01:06 +0000 2020,Barnes & Noble,"We will be re-opening tomorrow, Friday, May 29 with new hours:

Sun: 10am*-5:30pm
Mon-Sat: 9am*-5:30pm
*First hour for at-risk shoppers only.

We will be practicing #socialdistancing, limiting the number of customers in the store, &amp; offering curbside pickup &amp; contactless payment. https://t.co/o0tL59RInL",0.8551648855209351,130
1245434738401255424,Wed Apr 01 19:35:55 +0000 2020,Memphis,"My new weekly ritual, talking to my mother and ordering her groceries online for delivery for her 740 miles away. #newnormal #SocialDistancing",0.8551605939865112,131
1246470912465133568,Sat Apr 04 16:13:18 +0000 2020,Greenfield,Some pictures from the #socialdistancing walk with mom and dad. @ Pennsy Trail - Indy Parks and Recreation https://t.co/4cF7gc4C3U,0.8551229238510132,132
1247231215154978816,Mon Apr 06 18:34:28 +0000 2020,Thomasville,Your Daily reminder that @BirdDogBottleCo is open for business!  Come on in and shop with us or call in curbside. 229 236 2322. #thomasvillega #liquorstore #craftbeer #socialdistancing @ Bird Dog Bottle Co. https://t.co/L0NMOIluhK,0.8548969626426697,133
1252357892537114628,Mon Apr 20 22:06:03 +0000 2020,Houston,"I just ❤️ this idea!  

When this Spring restaurant had to shut down due to #SocialDistancing concerns...the owners transformed the place into a drive in theater!  

https://t.co/n2Xf8Su0hH https://t.co/JSt7Qr39or",0.8547417521476746,134
1277630832577052672,Mon Jun 29 15:51:42 +0000 2020,Arkansas,"Want to have fun while social distancing? The Green Room in Fayetteville has several billiard tables. Open daily!
.
#socialdistancing #playpool #datenight #thegreenroomfayetteville #mondaynwa #tuesdaynwa… https://t.co/okrXbW3851",0.8546987771987915,135
1270108384092549120,Mon Jun 08 21:40:10 +0000 2020,Caffe Artigiano,Caffe Artigiano welcomes you in Kerrisdale. No inside seating at this time. #kerrisdale #kerrisdaleKBA #openwithcare #coffee #caffeArtigiano #supportlocal #SocialDistancing https://t.co/LmQibRtPX9,0.85469651222229,136
1247016062253744128,Mon Apr 06 04:19:32 +0000 2020,California,#socialdistancing the #subaruway ... pack the dogs 🐕 (all four) and mom and a trip to the deserts around #palmsprings and #DHS and then a side trip up to #morongovalley &amp; the closed #willieboyssaloon love the horse 💕… https://t.co/vOXeabOjQ3,0.8546615242958069,137
1270815292449525762,Wed Jun 10 20:29:10 +0000 2020,Bethesda,Taking it to the street. #BethesdaStreetery. Food and alcoholic beverages purchased at local restaurants taken to tables on closed streets.Its helping restaurants that have been restricted to carry out and delivery by #Coronavirus.  @nbcwashington https://t.co/b0iZAvNrzV,0.8546085953712463,138
1251963976394641408,Sun Apr 19 20:00:46 +0000 2020,Chicago,"Snag that Juice to enjoy with the Son today 🌞🧃 #socialdistancing ⁣
⁣
No-Contact Pick-Up available on (https://t.co/Jhxpcvrq2a) or delivery via @Grubhub and @Caviar https://t.co/H2oaj9mVvd",0.8545601963996887,139
1255273699051220994,Tue Apr 28 23:12:26 +0000 2020,Houston,We may be in public at a bar but we are definitely #socialdistancing! #covid19problems suzi8020 @ Mo's Irish Pub Vintage Park https://t.co/6VSqp7zf8Z,0.8545531034469604,140
1246400174903242757,Sat Apr 04 11:32:13 +0000 2020,Hingham,Thank you for taking advantage of Curbside Pickup as well as Free Delivery on cases of Wine and/or Craft Beers as we practice Social Distancing! Open 10am-8pm today #socialdistancing #covid19 #curbsidepickup… https://t.co/HdglDNGD4H,0.853859543800354,141
1270408732443197440,Tue Jun 09 17:33:39 +0000 2020,Pinole,"“On Friday, the East Bay county allowed residents to go back to outdoor swimming pools, outdoor restaurants and dog parks, as well as outdoor religious services of up to 100 people. It also allowed for outdoor picnics and barbecues.” #COVID19 https://t.co/tnymQSaqCh",0.8536765575408936,142
1246865501298581504,Sun Apr 05 18:21:15 +0000 2020,Trader Joe's,@TJoes_Official @HempsteadTown having customers wait in an active parking lot (H-2) to get inside. I think part of Harris Avenue should be closed off to avoid this #SocialDistancing https://t.co/65QNDbrhkU,0.8535661697387695,143
1245517645727686657,Thu Apr 02 01:05:21 +0000 2020,Edmonton,"Left the house for curbside pickup from @dinechartier today. I popped the hatch, they plunked the bags in the back, no contact, we were very far apart, easy peasy. Many #yegfood places now have this option, it's easy to #SupportLocal. #SocialDistancing #TheirDoughnutsRock #yeg https://t.co/j4jX1BFOuT",0.8534756302833557,144
1248700489841037312,Fri Apr 10 19:52:51 +0000 2020,Vancouver,In response to #COVID19 @CityofVancouver has closed the Eastbound lanes of Beach Avenue from Stanley Park to Hornby Street. @GlobalBC @BC1 https://t.co/jc3eLre4PN,0.8532842993736267,145
1246539126163283968,Sat Apr 04 20:44:21 +0000 2020,Fontana,lifestreambloodbank will be taking #socialdistancing precautions. No waiting in the building. Waiting in cars til called. @ Juniper Avenue SDA Church https://t.co/I46OElyerG,0.8532126545906067,146
1257012777295675395,Sun May 03 18:22:54 +0000 2020,Robert F. Kennedy Bridge (Triborough Bridge),"In order to allow proper #SocialDistancing on river crossings, @NYC_DOT dedicated four lanes for cars, in each direction, and a half lane for everyone else, both directions combined. Otherwise there'd be a traffic jam during rush hour! https://t.co/1AYRNhfbbV",0.8530707359313965,147
1269121823209373696,Sat Jun 06 04:19:56 +0000 2020,Lincoln,Pizza for our Wills Family Dinner from yiayiaspizzalnk. I ordered online at 7:15pm then @mdub71 drove Liem and I to pick it up 7:45pm. #eatlocal #socialdistancing #covid_19 @ Yia yia’s pizza https://t.co/S9Kq5gPS6g,0.8529583811759949,148
1253407077952880646,Thu Apr 23 19:35:09 +0000 2020,Daly City,"About to run , walk, run, walk  and stop at pastry places in between, grab food, coffee, run again, lol! #covid19 #thenewnormal #imissmyoldlife  😷😷🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️💃💃😷😷‼️ @ 85˚C Bakery Café https://t.co/pu3SUqhPIZ",0.852899968624115,149
1278040161545306114,Tue Jun 30 18:58:14 +0000 2020,Barrie,Enjoying lunch on the patio while I wait for my van to be serviced. It's so beautiful out!! #quarantine #COVID19 #sololunch #patio #burger #shake #nofilter @ Cottage Canoe Restaurant &amp; Bar https://t.co/gFEZgiiRHd,0.8528319597244263,150
1246502835417681922,Sat Apr 04 18:20:09 +0000 2020,Lafayette,"We’re open today for walk-up to-go orders noon-4pm! 
Come stock up on your favorite FRBC Beer today! #craftbeer #beer #coloradocraftbeer #brewery #lafayette #curbsidepickup #smallbuisness #doingourpartco #covid19 @… https://t.co/Xq6bT6ObR6",0.8527829051017761,151
1252018957067997187,Sun Apr 19 23:39:15 +0000 2020,Tallahassee,"Supporting #TheGreatAmericanTakeout with some @TallyMacShack!

The “Florida Boil” bowl has @RegisterMeatCo sausage with a nice little kick.

Easy takeout window to be #socialdistancing while you #KeepCalmAndCarryOut! https://t.co/BLES4tnd1d",0.8527739644050598,152
1262522645204971520,Mon May 18 23:17:09 +0000 2020,Surrey,"It worked, square foot gardening + landscaping fabric = a clean, well organized vegetable garden with no weeds. #SocialDistancing https://t.co/9iaM1ob8gH",0.8526469469070435,153
1269388436571488256,Sat Jun 06 21:59:22 +0000 2020,Abbotsford,#spintherapy #socialdistancing #getoutandride On the “B” bike for today’s ride. @ Fraser Station Starbucks https://t.co/fStOTDQuY9,0.8526413440704346,154
1256578072473735170,Sat May 02 13:35:33 +0000 2020,Charlottetown,I want to walk in Central Park early in the morning when the street sweepers and pigeons are bustling and get a coffee and sit next to a stranger on a bench then stroll through Bethesda Terrace and hang out by the fountain. (2/12) #COVID19 https://t.co/J72qEKeSaa,0.8525857329368591,155
1263192909878353920,Wed May 20 19:40:33 +0000 2020,Yuba City,Taking a stroll through the 1st shopping mall to reopen after #covid19 @ Yuba Sutter Mall https://t.co/siop4kCPff,0.8524740934371948,156
1250917349189877767,Thu Apr 16 22:41:51 +0000 2020,Loretto Abbey CSS,"Stewart A. Mcgregor Parkette: A one bench park in the Cricket Club neighbourhood, across from Loretto Abbey Catholic Secondary School. Just passing through. #TOparks #SocialDistancing https://t.co/5EgKjQmvjK",0.8524289131164551,157
1245542149866672129,Thu Apr 02 02:42:44 +0000 2020,Marina,Thanks @ChipotleTweets for the setting out the pickup orders on a table by the door! #SocialDistancing,0.8523308634757996,158
1245835087339491329,Thu Apr 02 22:06:45 +0000 2020,Lakewood,Swing by for a 22 or two or ??? Open for to-go beer. 3-6. Growlers available too. Pre order 562-490-0099. #thursday #labeer #socialdistancing @ Timeless Pints Brewing Company https://t.co/ahYyhf41FP,0.8523136973381042,159
1248604726834401281,Fri Apr 10 13:32:19 +0000 2020,Houston,"These big #grubs just keep on eatin'!

I bought (shopped by appointment #socialdistancing) 4 large #asclepius #incarnata - #swampmilkweed yesterday. My husband (by appointment) went by the same nursery Tuesday and… https://t.co/i17by05LjJ",0.8522016406059265,160
1248361750774325250,Thu Apr 09 21:26:49 +0000 2020,Kitchener,"WT heck,

Just drove down River Road, the lcbo line up is done the sidewalk to the petro can station.

It appears #SocialDistancing is in effect..... but really?",0.8521561622619629,161
1254861457537134592,Mon Apr 27 19:54:20 +0000 2020,Castle Rock,"Pindrop quiet at Castle Rock’s Outlet stores, as most businesses remain shuttered despite start of curbside pickup today #COVID19 https://t.co/2ZaO8qBJVk",0.8519944548606873,162
1250893235678883840,Thu Apr 16 21:06:02 +0000 2020,Calgary,New #SocialDistancing rules at popular stairs in Crescent Heights near the curling rink. Coffee drinkers ignoring rules (4th pic). #yyc #runyyc https://t.co/EfcfUxVJlf,0.851959764957428,163
1274410033003061248,Sat Jun 20 18:33:23 +0000 2020,Hamilton,"Some outdoor options in the Golden Horseshoe on this very hot, beautiful summer Saturday: Spray pad with your kiddos, beach with fam/friends in your social circle or the patio for a beverage. More on beating the heat outdoors in the age of #COVID19 on @CHCHNews #COVIDsummer https://t.co/pQOTmmXn60",0.8518533706665039,164
1264589759357300740,Sun May 24 16:11:08 +0000 2020,Atlanta,"#SocialDistancing at #ZooAtlanta. I was very pleasantly surprised by how clean, orderly, quiet, and streamlined the expert was today. They’ve reduced the park capacity significantly, sold tickets in 30 minute blocks… https://t.co/VJiMxttjiO",0.8518260717391968,165
1264599921702944771,Sun May 24 16:51:31 +0000 2020,Québec,"Rue St Jean is closed to cars today, this allowed more space for people to walk , great idea #vieuxquebec #socialdistancing #2020 @ Old Quebec City https://t.co/4zElIHQFhd",0.8514604568481445,166
1265730770712375297,Wed May 27 19:45:06 +0000 2020,Chambersburg,Little outdoor Chick FilA picnic for dinner! #socialdistancing @adawnhiggins77 @ Chick-fil-A Chambersburg https://t.co/bT2I9XLbIr,0.8512225151062012,167
1247624086097887232,Tue Apr 07 20:35:36 +0000 2020,Jacksonville Beach,Shift change #socialdistancing parking lot hand off! #chilistogo rocking it in Florida! #theocho @DerekLambertJax @CDu_Chilis https://t.co/D1dAFMNIy0,0.8511760234832764,168
1254920137716699136,Mon Apr 27 23:47:30 +0000 2020,Brooklyn,"If you want these small biz’s in NoHo to survive, they will depend on foot traffic— and safely at a social distance. Says biz community. NoHo juice bar closed, Cafe Angelique, all depend on pedestrian flow. This will be months.

#OpenStreets #COVID19 @CB2_Manhattan",0.8510900735855103,169
1254591426140266497,Mon Apr 27 02:01:19 +0000 2020,Portland,"Selfcare Sunday!
Saw a mountain, some sloughs, and a masked statue–plus a lot more people wearing masks.

#bikemore
#pdxbikes
#socialdistancing @ Kelly Pointe Park https://t.co/0ZF0wbX600",0.8510851263999939,170
1245541163739893760,Thu Apr 02 02:38:49 +0000 2020,Warner Robins,"Deployment Orders:
0745 @Publix parking lot arrival
0746 Retrieve Shopping Cart
0800 Infil Target Environment
0845 Exfil with shopping list complete
0900 Return to FOB with necessities
#Groceriesin2020 #ShelterInPlace #COVID19",0.8510322570800781,171
1253353479395061760,Thu Apr 23 16:02:10 +0000 2020,Toronto,"We may have had to close down our dining facilities due to #COVID19, but we’re making up for it with our front-desk, mini takeaway bar for those of you that enjoy a splash of vino or a refreshing beer. We have wine… https://t.co/hbQE1MTdoA",0.8510304689407349,172
1266095244912799746,Thu May 28 19:53:23 +0000 2020,Toronto,@McDonaldsCanada What safety concern Many pedestrians and cyclists bike to your restaurants crossing the very same pavement on your properties. In fact many locations include a bike rack. @BikeLawCanada @BrooklynSpoke @Naparstek @buttermilk1 @kemosite @yogagirl777suzi @lloydalter #covid19 #bikeTO,0.8509849905967712,173
1270499647828692992,Tue Jun 09 23:34:55 +0000 2020,Livonia,"First time dining at a restaurant since #COVID19 hit.
A (re)learning experience for sure.
Also tip of the hat to @Lostresamigos9.
Patio seats far apart. QR code for touch free menu. https://t.co/skwhhyzDYx",0.8509718775749207,174
1250913443432943616,Thu Apr 16 22:26:20 +0000 2020,Vancouver,"Patrols in the Downtown area today included Waterfront, Stadium, Burrard, Granville and Main St, Yaletown, bike parkade, and buses. 
@TransitPolice are still out there actively #patrolling. 
I saw great #SocialDistancing and people being courteous. Thank you everyone 
#COVID19 https://t.co/6VaeoeQ7Kq",0.8509583473205566,175
1270518619533971461,Wed Jun 10 00:50:18 +0000 2020,Waltham,Foot traffic is seen in chalk outside a restaurant on Moody Street in Waltham on the second day of MA’s phase 2 #covid19 reopening plan. Parts of Moody street will be closed to cars until November 1 to better allow… https://t.co/7b5MfokzMT,0.8508853912353516,176
1247001948164952066,Mon Apr 06 03:23:27 +0000 2020,Lynn Shore Drive,"Same goes for Lynn Shore Drive this evening. Changes to sawhorses at the Swapscott line.

Nahant Beach parking is closed with barriers and the electronic signboard at the end of the causeway is noting it's resident parking beyond it.

#COVID19 #StayHomeStaySafe #FlattenTheCurve https://t.co/bGk6DKfD1B",0.8508337736129761,177
1254179145673846785,Sat Apr 25 22:43:04 +0000 2020,Pearland,"Organized a wine walk — albeit SMALL — in our neighborhood, with #socialdistancing rules in place. We chose to showcase one of our favorite Cabernet Sauvignon wines from #pasorobles, @vinarobles We look forward to… https://t.co/6YGcOVala5",0.8507406711578369,178
1277007111919038464,Sat Jun 27 22:33:15 +0000 2020,San Francisco,@sfmta why haven't we fixed the crowded rides from routes 29 and 28 with more frequency! Especially on the weekends as route 28 is not in service. This is NOT helping #SocialDistancing https://t.co/AX7EaRz9V7,0.8506975769996643,179
1257363512566919174,Mon May 04 17:36:36 +0000 2020,Austin,"Just ate my 1st meal inside a restaurant in two months, a wonderful lunch at Charm Korean BBQ. Had my customary beef bulgogi bento box, in an empty dining room. Still, wonderful food, great service, and a nice taste of pre- #COVID19 normal for me. https://t.co/xygVXBMHkG",0.850472092628479,180
1248506571283292167,Fri Apr 10 07:02:17 +0000 2020,Edgewater Park,"Instead of closing trails, this is what @govmurphy should doing for bike and ped safety. #VisionZero #SocialDistancing https://t.co/3JC5PKQM90",0.8504366874694824,181
1254199733326950401,Sun Apr 26 00:04:52 +0000 2020,North Canton,Hard to be a teen right now. Sign of the times on my bike ride saw two teens in a parking lot in the back of small SUV’s with the hatches up in a parking lot separated by distance backed up to each other and trying to connect. #SocialDistancing,0.8502298593521118,182
1247243396114198530,Mon Apr 06 19:22:52 +0000 2020,Chicago,Went for a 7mile solo run in the neighborhood followed by some delicious Art of Pizza (on Ashland) and some smooth lagroworganicbeer Lager! #socialdistancing like a champ! Support local during this crazy time!… https://t.co/3SepTiGJud,0.8502217531204224,183
1250853641444945920,Thu Apr 16 18:28:42 +0000 2020,Redondo Beach,These Irvine trails are open as 1-way trails and there’s plenty of room for #socialdistancing 😊 https://t.co/BTpflfY0GR,0.8501796722412109,184
1249172916396310530,Sun Apr 12 03:10:06 +0000 2020,San Jose,Reward - drive thru mcdonalds and eating lunch in the car. #vshakenotinphoto #socialdistancing #takeout #stompoutthevirus #bendthecurve @ McDonald's https://t.co/iwBqhnPd1s,0.8501651287078857,185
1264278382671527937,Sat May 23 19:33:50 +0000 2020,Carmel,"Call us for your delicious sushi! We are only doing carryout for now.

We will open our dining room on June 1st.

We will be closed on Sunday through Tuesday.

#coronavirus #sushi #seafood #food #carryout… https://t.co/Wkp7yG6nor",0.8501090407371521,186
1274124124542115840,Fri Jun 19 23:37:18 +0000 2020,Chicago,"Downtown Hyde Park is vibrant tonight. Lots of people, music, and outdoor dining.  Heavy traffic too.  Please be safe.  😷 #COVID19 #53rdSt https://t.co/VVfFphz6w5",0.850068211555481,187
1263965537438179333,Fri May 22 22:50:42 +0000 2020,Wichita Falls,As bars open and tables are limited to 6 people...you realize you are the #7thfriend #SocialDistancing,0.8500427603721619,188
1270652777149186048,Wed Jun 10 09:43:24 +0000 2020,Fairfax,"@justindotnet @GovernorVA Starting Friday, June 12, 2020 

Northern Virginia restaurants will be able to offer indoor dining at 50% capacity. Enjoy a nice dinner out! 

Fitness centers and gyms can open indoor areas at 30% capacity. 
Go workout! 

#COVID19",0.8499778509140015,189
1273629151333883905,Thu Jun 18 14:50:27 +0000 2020,Lawrence,"We Are Back!
#macysquakerbridge

Current store hours 11a - 7p

cdcgov rules apply #facecoverings
for all customers and #socialdistancing 

We have LOTS of markdowns and #friendsandfamily sale time

Book your first… https://t.co/GBj9d2x6Y0",0.8499571084976196,190
1256089248890945537,Fri May 01 05:13:08 +0000 2020,Vancouver,Happy #NationalBubbleTeaDay! 🥤 Ordered my fave Brown Sugar Pearl Milk for pickup from Chun Yang Tea #Kerrisdale &amp; enjoyed it with responsible #SocialDistancing in a neighbourhood park. 🌳😋👍🏻 #SupportLocal ❤️ #bubbletea #bbt #boba https://t.co/j2VRm6Ldt0,0.8499377369880676,191
1245803910641659907,Thu Apr 02 20:02:52 +0000 2020,Kessler Park United Methodist Church,Late lunch - Pho in Stevens Forest #OCTX #takeout #SocialDistancing https://t.co/Aa8p2F4GNv,0.8497980833053589,192
1256723819923939331,Sat May 02 23:14:42 +0000 2020,Chicago,"@Rev_Jason is enjoying this @BegyleBrewing #HopHazardly #Crowler
Pick up some delicious backyard beer for yourself while practicing #SocialDistancing! Order online with contactless pickup.
https://t.co/qO5awR0UDW
#ChicagoBeer #CraftBeer
#supportsmallbusiness #COVID19 #MaltRow https://t.co/byuVrmJjOk",0.8494279384613037,193
1246159885617823744,Fri Apr 03 19:37:23 +0000 2020,Lakefront Promenade Park,"@MississaugaPF #COVID19 has closed park's parking lots to vehicles. 
Green spaces and park trails are still open. Please practice physical distancing by staying at least 2 meters (6ft) away from others. https://t.co/hZl7DRpPvk",0.8493818640708923,194
1260752729020010501,Thu May 14 02:04:08 +0000 2020,Boca Raton,"Friday on the patio @theirishmenpub 5 to 7! Come hang out and enjoy the ambiance of the newly expanded outdoor seating! 
#bocaraton 
#irishmen 
#theirishmen 
#happyhour 
#socialdistancing 
#livemusic 
#duo… https://t.co/MhOdjsCywm",0.849378764629364,195
1263988225368043532,Sat May 23 00:20:51 +0000 2020,South Carolina,one bedroom nonprofit executive lakefront home equipped with zippable windows &amp; doors. removable roof in seconds! ⛺🎣🇺🇸 #socialdistancing @ Coneross Campground https://t.co/icWveW6lMG,0.8493314385414124,196
