id,created_at,place.name,full_text,entertainment_similarity,entertainment_rank,transportation_similarity,transportation_rank,spaces_similarity,spaces_rank
1265803780332765184,Thu May 28 00:35:13 +0000 2020,Calgary,@LDTG117 All @Cafegravity has to do is apply to expand their patio. We’re rolling that out fee free for all restaurants in #yyc as a #COVID19 adaptation. They can either take the rest of the sidewalk (&amp; we’ll adaptive sidewalk the parking lane) or take the parking lane as patio space.,0.8413220047950745,1012,0.871799886226654,128,0.945784866809845,1
1272551035282821120,Mon Jun 15 15:26:24 +0000 2020,Montréal,"Some of Montreal’s temporary #covid19 separated bike lanes are actually upgrades to existing bicycle facilities. On rue de la Roche, the existing paint-only bike lane was “flipped” - ie, placed between parked cars and the curb rather than between parked and moving cars. https://t.co/4X7wyhHg1n",0.8145207166671753,3185,0.8798307776451111,72,0.9321521520614624,2
1259803997008887809,Mon May 11 11:14:13 +0000 2020,Saugus,Curbside pickup has been a great solution for many restaurants.  @KowloonSaugus looks to create car hop in parking lot to expedite pickup amidst #coronavirus dining room closure.  https://t.co/w6mbASWiG1,0.8758832216262817,150,0.8293961882591248,1133,0.926639199256897,3
1247630056308031489,Tue Apr 07 20:59:19 +0000 2020,Los Angeles,"RVs and cars are congregating parked at the empty @Dodgers parking lot. Rental car companies are running out of space to store all the vehicles and have to resort to using empty lots across the city for the overflow.

→ https://t.co/3rvjTTvldu

#COVID19 #LosAngelesLockdown https://t.co/peQv0E1FxE",0.7843642234802246,9815,0.8932225704193115,31,0.9253535270690918,4
1256054059334725632,Fri May 01 02:53:18 +0000 2020,Hatley Castle,"Vehicles not permitted on campus, parking lots closed. Walking on trails &amp; grounds permitted but not encouraged. #COVID19 #coronavirus https://t.co/NbRbvhevWU",0.8030984401702881,4976,0.9152418375015259,5,0.9225355386734009,5
1259843989651546113,Mon May 11 13:53:08 +0000 2020,Travelers Rest,"Sections of our dining room is opening today with caution. We are opening some tables, but all the tables marked “seating closed” remain closed #socialdistancing @ Upcountry Provisions Bakery and Bistro https://t.co/ERbwhPro8i",0.8647900819778442,306,0.8614718914031982,249,0.9224825501441956,6
1246170816078852101,Fri Apr 03 20:20:49 +0000 2020,Toronto,Barricades and large concrete blocks placed at the entrance and exit of the parking lot at Sir Casimir Gzowski Park along #Toronto waterfront.  A very different scene from yesterday when it was full of cars &amp; people. #covid19 @CityNews https://t.co/I3yxkDtc2L,0.754814624786377,25486,0.8984609246253967,22,0.9200411438941956,7
1263276904104308743,Thu May 21 01:14:19 +0000 2020,High Park,"Yesterday I was biking thru High Park on open roads, thinking how great the car ban has been for cyclists/ pedestrians only to see it was opened for cars today. For the sake of #socialdistancing it would be nice if car access were limited to those with accessibility permits only. https://t.co/MChwoblmEZ",0.7965307235717773,6282,0.9012598991394043,18,0.9171923995018005,8
1246874220992364544,Sun Apr 05 18:55:54 +0000 2020,Toronto,800 vehicles turned away at Bluffers Park and 140 vehicles were kept from parking at High Park. 19 parking tickets issues by @TorontoPolice #COVID19,0.7408261895179749,38042,0.9032674431800842,14,0.9169241786003113,9
1253656539732119553,Fri Apr 24 12:06:25 +0000 2020,Crackmasters Windshield Repair & Replacement Specialists,"Good Morning; our doors are open we sanitize before &amp; after. We have limited space due to #SocialDistancing 
If you need vehicle glass service please consider us
.
.
Crackmasters 105 Ave 
17544 105 Ave #Edmonton
(780)488-2255
https://t.co/ySRFN5vMrt
.
. https://t.co/nRGfKlk532",0.8345411419868469,1364,0.8842185735702515,51,0.9163482189178467,10
1253109602016690178,Wed Apr 22 23:53:05 +0000 2020,Washington,"Heads up #Ward3:

The Cleveland Park service lane will be part of @DDOTDC’s road closures and sidewalk expansion during the #COVID19 emergency.

Cc @ANC3C @CleParkMainStDC https://t.co/juGMXdHrla",0.8128470182418823,3422,0.8608536720275879,254,0.915432333946228,11
1248428040192798722,Fri Apr 10 01:50:14 +0000 2020,Thompson-Nicola J (Copper Desert Country),The ring road at McArthur Island Park is now closed for vehicular traffic but there are lots of parking opportunities at Norbrock Stadium and Sports Centre. Please be careful and physical distance if you choose to visit our beautiful parks and trails 😊💕🙏 #COVID19 #ykastrong,0.7886508703231812,8383,0.9094977378845215,10,0.9147160649299622,12
1275871727332065280,Wed Jun 24 19:21:39 +0000 2020,Manhattan,#onassignment #fox5news #coronavirus #nyc re-start Phase 2 - outdoor dining in the bike lane &amp; parking lane so customers can socially distance. Some say it's a little crazy but restaurant owners say it's  their only… https://t.co/WQkvNYZwE5,0.8612885475158691,382,0.8821685910224915,62,0.912447988986969,13
1257012777295675395,Sun May 03 18:22:54 +0000 2020,Robert F. Kennedy Bridge (Triborough Bridge),"In order to allow proper #SocialDistancing on river crossings, @NYC_DOT dedicated four lanes for cars, in each direction, and a half lane for everyone else, both directions combined. Otherwise there'd be a traffic jam during rush hour! https://t.co/1AYRNhfbbV",0.7870566248893738,8888,0.8727424144744873,119,0.9122331142425537,14
1270737403150569473,Wed Jun 10 15:19:40 +0000 2020,Vaughan,"I will be speaking to CHIN TV at 8 p.m. about #Vaughan reopening some park facilities. On Friday, June 12, citizens will have access to all public tennis courts, skateboard parks, the dog park and parking lots. #COVID19 @chinradiocanada",0.8088472485542297,4008,0.8490886688232422,454,0.9117792844772339,15
1247203332541886466,Mon Apr 06 16:43:41 +0000 2020,Manhattan,"Positive interventions for #cabinfever
- Light up NYC #summerstreets.

Extend sidewalk by blocking traffic on a street lane. Lanes are 10-12ft wide! Easy #socialdistancing with fewer cars on NYC aves -pic👇.
 
Let’s block a few NYC lanes.  @NYCMayor @NYC_DOT @NYTMetro https://t.co/ixBcLJDczO",0.7272031903266907,54234,0.8824090361595154,60,0.9106106758117676,16
1257017205834895361,Sun May 03 18:40:30 +0000 2020,Oakville,"@shawnmicallef We need a rethink in the suburbs too. After authorities closed the waterfront parking lots, cars are spilling over to the residential side streets as people drive in from far and wide in search of safe #SocialDistancing. https://t.co/gsJxkQ9Vkt",0.7892228364944458,8219,0.877063512802124,89,0.9105716347694397,17
1249797429056151552,Mon Apr 13 20:31:41 +0000 2020,Milton,Want to practice some #PhysicalDistancing? @MassDCR has closed Wompatuck Rd and the east end of Chickatawbut Rd to cars. Go for a ride or walk on our #OpenStreets! If you drive there's more parking at the Braintree end of Chickatawbut. #BlueHills #SocialDistancing https://t.co/x9cNQbQXs8,0.7591288685798645,22287,0.909989595413208,9,0.9098615050315857,18
1264269864941744128,Sat May 23 18:59:59 +0000 2020,Wilkes-Barre,"Social distancing solutions 101:
1. Drive to parking lot near Starbucks
2. Park cars 6 feet from each other and roll down windows 
3. Get coffee and talk for two hours
#socialdistancing #friendship #beentoolong @… https://t.co/RjDOqFiQv9",0.7550855875015259,25285,0.8750056624412537,105,0.9092850685119629,19
1248321050888331266,Thu Apr 09 18:45:05 +0000 2020,Indianapolis,"And here I am now, sitting in a line of cars about a half mile long, outside the Eli Lilly campus, where a street lane has been coned off for queueing for the drive-up testing center. #COVID19 https://t.co/scspwBQjEG",0.7371389269828796,42035,0.8623461723327637,236,0.9062955975532532,20
1254431966100848642,Sun Apr 26 15:27:41 +0000 2020,Atlanta,"@jduffyrice Spring, W Peachtree, Peachtree, Juniper, Piedmont all have too much capacity, which leads to speeding. Meanwhile sidewalks are narrow and crowded, but Atlanta has no plans to #extendthesidewalk and provide people more space to practice #SocialDistancing.",0.7733427882194519,14306,0.8609883785247803,251,0.9053566455841064,21
1247604904459472897,Tue Apr 07 19:19:23 +0000 2020,Frisco,Looking for a quiet place to spread out in the outdoors? @cityofplanotx’s network of neighborhood parks are great alternatives to the larger parks and offer most of the same amenities.  Browse Plano’s parks and plan your next visit at https://t.co/tuPiqlCpzv #SocialDistancing https://t.co/av03IMreGp,0.8173840641975403,2820,0.8470845222473145,496,0.9048162698745728,22
1264672090390761478,Sun May 24 21:38:17 +0000 2020,Cambridge,Francis Parkman Drive in JP is closed to vehicles &amp; opened to pedestrians &amp; cyclist “indefinitely” per @MassDCR 🙌🏼 #SocialDistancing #GetOutsideSafely https://t.co/EaR6heeJUi,0.7782869935035706,12141,0.8951579928398132,28,0.9044302105903625,23
1268505380793061376,Thu Jun 04 11:30:25 +0000 2020,Bronx,"@bancroftian @a_sonic_wave @SniperAlleyPhot Ironically, the versatility of the bicycle returns during #Covid19 the silent killer. NYC is expanding bike lanes. With no gyms open, people are taking to bikes with abandon.",0.8288540840148926,1741,0.8615385890007019,248,0.902992308139801,24
1248327456890601472,Thu Apr 09 19:10:33 +0000 2020,North Vancouver,"2nd WAVE (ICYMI): 
Beach Avenue from #StanleyPark to past Burrard Bridge will have all its Eastbound travel lanes temporarily re-purposed for nearby residents to have more #PhysicalDistancing. For locals, please enjoy the extra space for walk or bike. #COVID19 https://t.co/ugp3qU9cH2",0.7901022434234619,7986,0.9248988032341003,1,0.9028694033622742,25
1261644798408220674,Sat May 16 13:08:54 +0000 2020,Long Island City Piers,"@CohenTarpinian @alanbaglia @JimmyVanBramer There were not many walking on 5th street, more cars driving in it, and more traffic on center; center should be close a least weekends, Park was overcrowded yesterday no space for #socialdistancing #huntersPointsoutpark #gantrystatepark @NYGovCuomo @BlasioMayorNYC @LICwalkers",0.7334925532341003,46327,0.9224231839179993,3,0.9024279713630676,26
1249696296115621890,Mon Apr 13 13:49:49 +0000 2020,Brampton,There are presidents of car companies who don’t love cars half as much as @johntory. Shut down some road lanes to cars and give pedestrians the space to practice proper #SocialDistancing!!! Why is #Toronto’s mayor so resistant to doing this? #TOpoli #COVID19 https://t.co/lOlzjVlKcA,0.7943869829177856,6784,0.8728795647621155,116,0.902426540851593,27
1266776195024084993,Sat May 30 16:59:15 +0000 2020,Capitola,We’re thrilled to have a few State Parks in our area open w/ limited parking. Face coverings are required at the entrance kiosks and we ask that you please use debit/credit cards for contactless payment. #thatsmypark #SocialDistancing https://t.co/xhU3ysIa6V,0.8383241295814514,1169,0.8392570614814758,719,0.9017927646636963,28
1261054590755254273,Thu May 14 22:03:38 +0000 2020,Orlando,Venues that are open and have outdoor seating are spaced apart. #UniversalOrlando #COVID19 https://t.co/rf3ASjod2s,0.8140827417373657,3241,0.832655131816864,991,0.9017189741134644,29
1269663622495641602,Sun Jun 07 16:12:51 +0000 2020,Four Corners,We love seeing empty sites. Plus state parks usually have more space and #SocialDistancing than private parks. https://t.co/Ap8Aef9A9R,0.7829388976097107,10303,0.8840470910072327,52,0.9014913439750671,30
1247268422976708611,Mon Apr 06 21:02:19 +0000 2020,Denver,Mobile gym + empty parking lot = fitness during #COVID19 @CrossFit https://t.co/DtALVKKZ3b,0.7823318243026733,10541,0.8387438058853149,739,0.9012392163276672,31
1247530019234037762,Tue Apr 07 14:21:49 +0000 2020,Wyomissing,"@mcwatchdog @mcall @McallOpinion What about Malls? With #Sears, #BonTon, #Kmart &amp; other closings there are sores with electric, a/c, ample parking ( for special pre fam modules/ areas), usually highway access  #repurpose? #COVID19 #sitingtreatment #coronavirus @urbandesignmh @cooperunion @architecturehub",0.8185476660728455,2720,0.8405453562736511,671,0.9011449217796326,32
1262483794839457793,Mon May 18 20:42:47 +0000 2020,Salem,"Tents are popping up outside restaurants in NH where dining JUST reopened! Only outdoor dining is allowed right now, with tables 6 feet apart.

I’ll show you what it’s like with the new guidelines at 5 &amp; 6PM @boston25 #COVID19 https://t.co/fCB9DixS5r",0.8464663624763489,789,0.839330792427063,711,0.9010939598083496,33
1266095244912799746,Thu May 28 19:53:23 +0000 2020,Toronto,@McDonaldsCanada What safety concern Many pedestrians and cyclists bike to your restaurants crossing the very same pavement on your properties. In fact many locations include a bike rack. @BikeLawCanada @BrooklynSpoke @Naparstek @buttermilk1 @kemosite @yogagirl777suzi @lloydalter #covid19 #bikeTO,0.8439533114433289,886,0.863893985748291,215,0.9009478092193604,34
1263668967396311041,Fri May 22 03:12:14 +0000 2020,Patterson Park,S Linwood Ave at Patterson Pk is now a #slowstreet to allow extra space for outdoor activities. @Waze app routes will automatically provide the best available route to destinations in the area. #baltimore #COVID19 #MdTraffic @BmoreCityDOT [h/t @cylussec] https://t.co/P4tkRpmQHb,0.8112621903419495,3652,0.8136907815933228,2099,0.9007256031036377,35
1264589759357300740,Sun May 24 16:11:08 +0000 2020,Atlanta,"#SocialDistancing at #ZooAtlanta. I was very pleasantly surprised by how clean, orderly, quiet, and streamlined the expert was today. They’ve reduced the park capacity significantly, sold tickets in 30 minute blocks… https://t.co/VJiMxttjiO",0.8149534463882446,3113,0.870164155960083,139,0.9006128311157227,36
1272546650947497990,Mon Jun 15 15:08:59 +0000 2020,Montréal,The temporary #COVID19 bike lanes on Christophe-Colomb were bustling yesterday. Physical separation from traffic gives parents confidence to use them with their children. #véloMTL https://t.co/H1nzdfNJW8,0.8002216219902039,5554,0.8845221400260925,49,0.8989700078964233,37
1261341155670753282,Fri May 15 17:02:20 +0000 2020,Toronto,"Good news! High Park Ave. from Bloor to Annette has been closed to cars allow for physical distancing for pedestrains and cyclists during #COVID19. #ParkHP
https://t.co/FB6PtGenKS",0.7732851505279541,14337,0.8981578946113586,23,0.8983255624771118,38
1246530712796311553,Sat Apr 04 20:10:56 +0000 2020,Medina,"Please DO NOT park along Brandywine Rd if the parking lot is full. It is hazardous, illegal, and NPS Rangers and local PDs are issuing tickets. If a lot is full, consider going elsewhere or simply enjoy nature closer to home. #SocialDistancing #FindYourPark #EncuentraTuParque https://t.co/sykuE2gJyv",0.799367368221283,5720,0.8671491146087646,162,0.8983251452445984,39
1258364538577137664,Thu May 07 11:54:19 +0000 2020,Atlantic City,"@MikeFOX29 Our Great Boardwalk is open to walk, run, or exercise thanks 🙏🏽 to our Mayor of Atlantic City @marty_small 
And our Cafes, Diners, Mexican Restaurants, Arab Restaurants, Chinese Restaurants, and Pizza Spots are open for take out, and deliveries 🚚 #DOAC #SocialDistancing Works👈🏽",0.8720182180404663,196,0.8548058271408081,344,0.8978003859519958,40
1256349581689962497,Fri May 01 22:27:36 +0000 2020,Florida,".@LeonCounty public libraries 📚 reopening in “Phase 1” of @GovRonDeSantis’ plan during #coronavirus looks like: 

🔸curbside takeaway
🔸Free Wi-Fi available in parking lots (👀 @LeonSchools) 
🔸no donations accepted https://t.co/T1DJGqHj0O",0.8447103500366211,858,0.77916020154953,6515,0.8976500630378723,41
1261060233050247168,Thu May 14 22:26:03 +0000 2020,Safford,We can seat you now: Gila Valley restaurants open their dining rooms https://t.co/h0Zg8XwnlS via @eacourier #safford #coronavirus #COVID19 #restaurants #CoronaVirusUpdate #Arizona,0.847639799118042,753,0.7931287884712219,4257,0.8973850607872009,42
1259903288088104961,Mon May 11 17:48:46 +0000 2020,Manhattan,"After pushback, @NYCMayor says city will reassess whether to keep Front Street closed to traffic as part of NYC’s plan to open hundreds of miles of streets to pedestrians cyclists during #COVID19 https://t.co/8rWtfJqYCo",0.8127196431159973,3438,0.8586186766624451,282,0.8971627354621887,43
1247933396652679169,Wed Apr 08 17:04:41 +0000 2020,Pomona,"Wed, 4/8 - ☔️ Prep for the rain by picking-up sandbags @ the City Yard @ 636 W. Monterey Ave. ➡️ #Pomona residents only, Proper ID Required, &amp; 20 bag max/residence. ➡️#socialdistancing: You do not need to exit your vehicle 🚗 but do provide access to your trunk. Stay safe! https://t.co/ghaZWRbiNi",0.7789337635040283,11886,0.8358516693115234,862,0.8969149589538574,44
1254078246154579970,Sat Apr 25 16:02:08 +0000 2020,Durham,@Lowes how are you following @NC_Governor guidelines of limiting customers when there are only 2 empty spaces in your parking lot and no line outside? This place is packed! #NC #Durham #COVID19 #SocialDistancing,0.8260623216629028,1950,0.8592618703842163,274,0.8968468904495239,45
1249076916977573889,Sat Apr 11 20:48:38 +0000 2020,Toronto,@joe_cressy And what are you doing to help create space for #SocialDistancing? Is half of Lakeshore closed to cars yet? #TakeTheStreet,0.7682438492774963,16814,0.8764264583587646,92,0.8965694308280945,46
1261826943483346944,Sun May 17 01:12:41 +0000 2020,West Palm Beach,"#coronavirus #westpalmbeach #PalmBeach #SocialDistancing  they are getting creative here in Palm Beach county by expanding usable serveable space for local restaurants, streets used for tents and tables, rather than cars, parking lots nearby. So far, so good https://t.co/Fx2CVEOjWU",0.7953436970710754,6572,0.8645873665809631,193,0.8964049816131592,47
1257376269286682629,Mon May 04 18:27:18 +0000 2020,Bronxville,Me waiting for my #covid19 PCR testing with #dumplingplusnoodle across the street but closed for seating following #socialdistancing protocols @ Dumpling + Noodle https://t.co/bGuMgmYnKl,0.8064843416213989,4384,0.8440468907356262,574,0.8963585495948792,48
1247399307889635330,Tue Apr 07 05:42:25 +0000 2020,San Diego,Cities are building “emergency bike lanes” when public transit and car travel go caput during #COVID19 @andy_keatts https://t.co/E8Ye2ZE0xR,0.8209884166717529,2434,0.8692713975906372,146,0.8963515758514404,49
1252040005326905344,Mon Apr 20 01:02:53 +0000 2020,Hoboken,Great idea to give more space to people waiting in line to get into grocery stores or for restaurant pick up orders instead of using up limited sidewalk space that's too narrow to begin with. @hobokenalliance @HudsonChamPrez @RaviBhalla #solutions for #socialdistancing https://t.co/Xb4hmqo4fs,0.829746663570404,1669,0.830504834651947,1079,0.8961305618286133,50
1256618781952086016,Sat May 02 16:17:19 +0000 2020,St Andrews,"The parking area at Harbison State Forest is overflowing. Bikes, hiking gear and people everywhere, now that @SC_State_Parks are up and running again. Cars lining the entrance next to social distancing reminders. Life during the #coronavirus in SC is starting up again. https://t.co/mZO4L5USY2",0.7692233324050903,16321,0.8724687099456787,121,0.8960288763046265,51
1249465962706894849,Sun Apr 12 22:34:34 +0000 2020,Atlanta,"@AntonioisMuted @HowEPhil @ThreadATL @atlantabike @ThatSeanKeenan @CommishATLDOT @AmirForATL @Andre4Atlanta @WestmorelandATL @FeliciaAMoore @atlcouncil @KeishaBottoms The original tweet discusses quick build, pop up lanes to give people proper #SocialDistancing space using our largest public space, streets, to people not vehicles. 
https://t.co/vmpHLlTSAs",0.7765771746635437,12880,0.8368817567825317,823,0.8951994180679321,52
1254135241570234370,Sat Apr 25 19:48:36 +0000 2020,Toronto,"Why is city outdoor exercise equipment banned from being used, while shared bikie bikes are fair game? #COVID19",0.7784379720687866,12089,0.8303408026695251,1090,0.8951667547225952,53
1266109035440484352,Thu May 28 20:48:11 +0000 2020,Brooklyn,Pre order so you can pick up directly from the vendor @downtoearthmkts on Sundays at 4th St. They have #socialdistancing protocols in place so the market spreads onto #theother5th side of the park! @ Down to Earth… https://t.co/2z1s5R9TgD,0.8181359767913818,2759,0.8444504737854004,566,0.8948767781257629,54
1253741062931255296,Fri Apr 24 17:42:17 +0000 2020,Gloria's Latin Cuisine,Choose your patio in #Colleyville. Some restaurants (but not all) in the city offer outside dining again. #socialdistancing https://t.co/lzrYKsJZom,0.8356269598007202,1301,0.8435328602790833,589,0.8948487043380737,55
1250275029255720960,Wed Apr 15 04:09:30 +0000 2020,Denver,"With more Denver streets now open to pedestrians, the city has blocked off 6.1 miles of roads that used to be car only. It's a good start but we need more! @MayorHancock @CandiCdeBacaD9 #TacticalUrbanism #SocialDistancing",0.7651151418685913,18560,0.8977511525154114,24,0.8937803506851196,56
1246163038174142466,Fri Apr 03 19:49:55 +0000 2020,Granny White Park,"Parks are open but some amenities are closed.   Playgrounds, volleyball and basketball courts are off limits.   Please remember #SocialDistancing when you get fresh air.  #DoYourPart #tnstayapart https://t.co/ouJqhqSQ1r",0.8027915358543396,5026,0.8787465691566467,81,0.893709659576416,57
1261453268544356353,Sat May 16 00:27:50 +0000 2020,Toronto,"Enjoy #ActiveTO spaces this long weekend, close to #RiversideTO find closures of River from Gerrard to Bayview and Bayview from Rosedale Valley Rd to Mill St. Walk, bike, roll, while #socialdistancing :) thx @cityoftoronto https://t.co/pE1PZHSNpk",0.7515662312507629,28047,0.8930967450141907,32,0.8934109210968018,58
1264149364584439808,Sat May 23 11:01:09 +0000 2020,Staten Island,Slippery roads in #NYC today. Drive like an Access-A-Ride operator. Slow down. Walk your vehicle through pedestrian crosswalks. #COVID19 #VisionZero,0.7404005527496338,38478,0.9018006324768066,16,0.8933888673782349,59
1259510634414321666,Sun May 10 15:48:30 +0000 2020,Charlotte,"Charlotte closes streets to cars, creating more open spaces during coronavirus
 https://t.co/2ekbhBIUQI 

👊 @CLTgov @CLTMayor #COVID19",0.8036229610443115,4889,0.8381599187850952,767,0.8928869366645813,60
1264988475163471872,Mon May 25 18:35:29 +0000 2020,Fullerton,.@FullertonCA has closed parts of its Wilshire Bicycle Blvd so restaurants can have more room for outdoor dining amid #Coronavirus shutdowns. You'll hear some cyclist's response when you tune in to .@KFIAM640 #OrangeCounty #BAAW #Fullerton https://t.co/FDdaIo3Byw,0.8631092309951782,340,0.8277422785758972,1216,0.8925804495811462,61
1277623263083053059,Mon Jun 29 15:21:37 +0000 2020,Birds Hill Provincial Park,@CBCManitoba Leave No Trace in effect at provincial parks. Pack out everything you packed in including trash and waste. But look at Birds Hill Park this morning. #covid19 #reducewaste #PhysicalDistancing https://t.co/LZlvveNUSu,0.7707194685935974,15541,0.8664681315422058,171,0.8923587799072266,62
1277638315244691458,Mon Jun 29 16:21:26 +0000 2020,Birds Hill Provincial Park,@CTVMorningWPG Leave No Trace in effect at provincial parks. Pack out everything you packed in including trash and waste. But look at Birds Hill Park this morning. #covid19 #reducewaste #PhysicalDistancing https://t.co/eIFvKuncjX,0.7707194685935974,15543,0.8664681315422058,173,0.8923587799072266,63
1277638729881001984,Mon Jun 29 16:23:05 +0000 2020,Birds Hill Provincial Park,"@CityNewsWPG with COVID, Leave No Trace in effect at provincial parks. Pack out everything you packed in including trash and waste. But look at Birds Hill Park this morning. #covid19 #reducewaste #PhysicalDistancing https://t.co/4HorAloLbE",0.7707194685935974,15544,0.8664681315422058,172,0.8923587799072266,64
1277630443601485824,Mon Jun 29 15:50:09 +0000 2020,Winnipeg,@CBCMarcy Leave No Trace in effect at provincial parks. Pack out everything you packed in including trash and waste. But look at Birds Hill Park this morning. #covid19 #reducewaste #PhysicalDistancing https://t.co/xJiXnfWosw,0.7707194685935974,15542,0.8664681315422058,170,0.8923587799072266,65
1251517463055028224,Sat Apr 18 14:26:29 +0000 2020,Oakville,"@PlannerSean Or a feature to lay down recalibrated #SocialDistancing appropriate transit lines, sidewalks and multi-use trails.",0.7586639523506165,22624,0.8732152581214905,113,0.892087459564209,66
1247185845297299458,Mon Apr 06 15:34:11 +0000 2020,Jersey City,"In Jersey City, Lincoln Park is now closed to motor traffic 4 hours daily to allow socially distanced exercise, including biking, running, walking. PLEASE rigorously keep at least 6 feet between you &amp; anyone outside your household. #COVID19 Thank you, @HudCoTweet @HudCoParks! https://t.co/Ou7WjEKwmU",0.7685396671295166,16667,0.8851032257080078,48,0.8918920755386353,67
1246235318166204416,Sat Apr 04 00:37:08 +0000 2020,Florida,#socialdistancing in SWFL. the overflow parking lot for the rental car companies at the airport is burning and has been for a couple hours https://t.co/RmhMiqmp10,0.7859418988227844,9251,0.8901070356369019,39,0.8917865753173828,68
1275918102899851268,Wed Jun 24 22:25:55 +0000 2020,Berkeley,"Tables and chairs are back for outdoor dining. #covid19 (@ Downtown Berkeley in Berkeley, CA w/ @meekorouse) https://t.co/Mj4OiiPrMN https://t.co/3ZmbtFkXcb",0.8064739108085632,4387,0.8181171417236328,1764,0.8917791843414307,69
1251018575034241024,Fri Apr 17 05:24:05 +0000 2020,Forest Grove,For perspective: they marked off parking spaces for the homeless to have social distancing when they sleep.  In a city where the Mormon Church rules as stated in the visitor flyers.  #COVID19 https://t.co/8BTvYfTQxt,0.7936735153198242,6990,0.8497717976570129,438,0.8917698264122009,70
1277790725200056321,Tue Jun 30 02:27:03 +0000 2020,Birds Hill Provincial Park,"@RMofSpringfield With COVID, ‘Leave No Trace’ in effect at provincial parks. “Pack out everything you packed in including trash and waste.” But look at Birds Hill Park this morning. Need monitoring &amp; education. #covid19 #reducewaste #PhysicalDistancing https://t.co/vMsas8S6yJ",0.7739740610122681,14002,0.8517715334892273,397,0.8916758298873901,71
1277789486622167040,Tue Jun 30 02:22:08 +0000 2020,Winnipeg,"@RMofEastStPaul With COVID, ‘Leave No Trace’ in effect at provincial parks. “Pack out everything you packed in including trash and waste.” But look at Birds Hill Park this morning. Need monitoring &amp; education. #covid19 #reducewaste #PhysicalDistancing https://t.co/AcxL9GpUnN",0.7739740610122681,14001,0.8517715334892273,396,0.8916758298873901,72
1246260311021309952,Sat Apr 04 02:16:27 +0000 2020,SeaTac,"5th in line, but 40+ feet back from counter. LOVE the #SocialDistancing norm (&amp; personal space force field) (@ SeaTac Rental Car Facility in Seatac, WA) https://t.co/qebT9JOUGY",0.7973051071166992,6139,0.8596405982971191,269,0.8915145397186279,73
1245800744843870208,Thu Apr 02 19:50:18 +0000 2020,Sir Casimir Gzowski Park,"Now they're (#toronto) putting concrete blocks to block vehicles from entering parking lots associated with public parks. This is in anticipation of a busy weekend with people possibly not complying.

#COVID19 #COVID19Ontario https://t.co/yWSme7sohT",0.7803155183792114,11320,0.8588418960571289,281,0.8913065195083618,74
1277602594609905665,Mon Jun 29 13:59:29 +0000 2020,Durham,"#Durham is considering a similar move. It’s on the agenda for Wed’s Council meeting. 

It would mean some parking spaces, parking lots &amp; even part of @DCPDurham would be dining spaces for restaurants, thus increasing outdoor capacity/distancing due to #COVID19. 

@WRALOutandAbout https://t.co/FFXVxguL4c",0.8415263891220093,997,0.8185051083564758,1736,0.8911488652229309,75
1270183656590622721,Tue Jun 09 02:39:17 +0000 2020,Brooklyn,Lots of fun masks for kids @LuLusCutsNToys on #theother5th #parkslope Open for curbside pickup! #socialdistancing @ LuLu's Cuts &amp; Toys https://t.co/PN1UxLCBjR,0.824151337146759,2151,0.829574704170227,1128,0.890748918056488,76
1255537884179976192,Wed Apr 29 16:42:13 +0000 2020,Queens,"Bicyclists &amp; pedestrians are crowding on the Queensboro bridge which has only 2 lanes to be shared. The traffic cop on the foot of the bridge would be better served by directing bicycle &amp; foot traffic. 
#nyc @NYPDTransit @NYCMayorsOffice #NYCoronavirus #coronavirus",0.7457690834999084,33166,0.8825205564498901,59,0.8907166719436646,77
1271588865422180352,Fri Jun 12 23:43:05 +0000 2020,Old Sugar Mill,"Old Sugar Mill in Clarksburg reopens to wine tasting across 14 independent wineries w. #COVID19 modifications. 
Appointments recommended 
No dogs, children 
Reduced capacity
Face coverings mandatory (obviously not while drinking)
No outside food— but food trucks present @kcranews https://t.co/rngldgbosH",0.8500662446022034,679,0.8132824897766113,2130,0.890708327293396,78
1246563363603259400,Sat Apr 04 22:20:40 +0000 2020,Manhattan,"Park Ave, one of 4 streets closed to traffic this weekend — to promote social distancing and give people more walking space. #nyc #COVID19 https://t.co/i1RxUfgORb",0.7408499717712402,38012,0.8843547701835632,50,0.8904919624328613,79
1272890010581307393,Tue Jun 16 13:53:22 +0000 2020,Yonkers,@Sickroy6 @CanadianBdog A lot of city parks are in the middle of blocks with entrances on both streets. I’m assuming they opened the first street entrance from the outside &amp; walked through.  #WearAMask #SocialDistancing #ugh,0.7601865530014038,21582,0.8903518915176392,38,0.8903921842575073,80
1250913443432943616,Thu Apr 16 22:26:20 +0000 2020,Vancouver,"Patrols in the Downtown area today included Waterfront, Stadium, Burrard, Granville and Main St, Yaletown, bike parkade, and buses. 
@TransitPolice are still out there actively #patrolling. 
I saw great #SocialDistancing and people being courteous. Thank you everyone 
#COVID19 https://t.co/6VaeoeQ7Kq",0.7810660600662231,11029,0.8639651536941528,210,0.8903648257255554,81
1251286011990216705,Fri Apr 17 23:06:47 +0000 2020,Agawam,"#Covid19 Highways &amp; freeways &amp; roads are open to traffic.Don't group, convoy, race or socialize on them, especially open window banter at intersections &amp; traffic lights. Wear a mask if you feel safer in open car traffic. A car can be encapsulation against contagion. Common Sense!",0.8031754493713379,4966,0.8523902297019958,383,0.8903375864028931,82
